,trip,bike_duration_mins,median_hour,frequency,public_duration_mins,start_coord,end_coord,distance,time_saved
895,"40.76227205,-73.98788205|40.76269882,-73.99301222",2.8,1531144800,151,6.72,"40.76227205,-73.98788205","40.76269882,-73.99301222",561,4.0
896,"40.76227205,-73.98788205|40.76341379,-73.99667444",4.74,1531139400,108,11.57,"40.76227205,-73.98788205","40.76341379,-73.99667444",944,7.0
897,"40.76228826,-73.98336183|40.75019995,-73.99093085",7.3,1531148400,117,7.12,"40.76228826,-73.98336183","40.75019995,-73.99093085",1685,-0.0
898,"40.76228826,-73.98336183|40.75640548,-73.9900262",5.27,1531141200,131,9.32,"40.76228826,-73.98336183","40.75640548,-73.9900262",1520,4.0
899,"40.76269882,-73.99301222|40.76068327096592,-73.98452728986742",4.63,1531148400,139,11.62,"40.76269882,-73.99301222","40.76068327096592,-73.98452728986742",907,7.0
900,"40.76312584,-73.96526895|40.76500525,-73.95818491",4.97,1531137600,119,11.23,"40.76312584,-73.96526895","40.76500525,-73.95818491",917,6.0
901,"40.76344058,-73.98268129|40.75019995,-73.99093085",8.67,1531152000,119,10.43,"40.76344058,-73.98268129","40.75019995,-73.99093085",2201,2.0
902,"40.76344058,-73.98268129|40.75510267,-73.97498696",7.63,1531126800,112,12.77,"40.76344058,-73.98268129","40.75510267,-73.97498696",1500,5.0
903,"40.76344058,-73.98268129|40.75724567911726,-73.97805914282799",5.39,1531143000,112,7.33,"40.76344058,-73.98268129","40.75724567911726,-73.97805914282799",1031,2.0
904,"40.76344058,-73.98268129|40.76669671,-73.99061728",4.38,1531137600,217,9.15,"40.76344058,-73.98268129","40.76669671,-73.99061728",760,5.0
905,"40.76370739,-73.9851615|40.76019252,-73.9912551",4.94,1531155600,104,10.85,"40.76370739,-73.9851615","40.76019252,-73.9912551",1351,6.0
906,"40.76370739,-73.9851615|40.76669671,-73.99061728",3.12,1531152000,194,7.5,"40.76370739,-73.9851615","40.76669671,-73.99061728",631,4.0
907,"40.76370739,-73.9851615|40.76915505,-73.98191841",4.57,1531141200,101,6.63,"40.76370739,-73.9851615","40.76915505,-73.98191841",1100,2.0
908,"40.7643971,-73.97371465|40.76915505,-73.98191841",5.32,1531148400,126,11.97,"40.7643971,-73.97371465","40.76915505,-73.98191841",967,7.0
909,"40.76500525,-73.95818491|40.756014,-73.967416",7.37,1531137600,111,18.72,"40.76500525,-73.95818491","40.756014,-73.967416",2526,11.0
910,"40.76500525,-73.95818491|40.7612274,-73.96094022",2.82,1531148400,109,6.18,"40.76500525,-73.95818491","40.7612274,-73.96094022",480,3.0
911,"40.76500525,-73.95818491|40.77140426,-73.9535166",4.13,1531148400,171,10.07,"40.76500525,-73.95818491","40.77140426,-73.9535166",813,6.0
912,"40.76500525,-73.95818491|40.77565541,-73.95068615",6.87,1531144800,103,12.22,"40.76500525,-73.95818491","40.77565541,-73.95068615",1469,5.0
913,"40.76500525,-73.95818491|40.77801203,-73.95407149",9.37,1531148400,113,14.07,"40.76500525,-73.95818491","40.77801203,-73.95407149",2069,5.0
914,"40.7652654,-73.98192338|40.75510267,-73.97498696",8.45,1531123200,108,18.12,"40.7652654,-73.98192338","40.75510267,-73.97498696",1840,10.0
915,"40.7652654,-73.98192338|40.75513557,-73.98658032",6.4,1531126800,121,8.38,"40.7652654,-73.98192338","40.75513557,-73.98658032",1594,2.0
916,"40.7652654,-73.98192338|40.75724567911726,-73.97805914282799",6.45,1531148400,132,10.13,"40.7652654,-73.98192338","40.75724567911726,-73.97805914282799",1266,4.0
917,"40.7652654,-73.98192338|40.76068327096592,-73.98452728986742",3.0,1531137600,133,6.6,"40.7652654,-73.98192338","40.76068327096592,-73.98452728986742",556,4.0
918,"40.7652654,-73.98192338|40.76695317,-73.98169333",1.63,1531134000,136,2.43,"40.7652654,-73.98192338","40.76695317,-73.98169333",183,1.0
919,"40.7652654,-73.98192338|40.76727216,-73.99392888",6.62,1531126800,115,15.75,"40.7652654,-73.98192338","40.76727216,-73.99392888",1295,9.0
920,"40.7652654,-73.98192338|40.768254,-73.988639",4.12,1531134000,115,7.98,"40.7652654,-73.98192338","40.768254,-73.988639",660,4.0
921,"40.76583460000001,-73.9265474|40.761584,-73.925921",3.43,1531123200,141,8.8,"40.76583460000001,-73.9265474","40.761584,-73.925921",678,5.0
922,"40.76584941,-73.98690506|40.754623240291046,-73.99516761302948",7.93,1531152000,107,15.85,"40.76584941,-73.98690506","40.754623240291046,-73.99516761302948",2321,8.0
923,"40.76584941,-73.98690506|40.76019252,-73.9912551",4.16,1531155600,190,9.05,"40.76584941,-73.98690506","40.76019252,-73.9912551",754,5.0
924,"40.76590936,-73.97634151|40.76915505,-73.98191841",3.71,1531144800,138,8.2,"40.76590936,-73.97634151","40.76915505,-73.98191841",666,4.0
925,"40.76590936,-73.97634151|40.77282817,-73.96685276",6.78,1531144800,115,16.78,"40.76590936,-73.97634151","40.77282817,-73.96685276",1338,10.0
926,"40.76590936,-73.97634151|40.7734066,-73.97782542",6.25,1531152000,127,14.23,"40.76590936,-73.97634151","40.7734066,-73.97782542",1095,8.0
927,"40.76590936,-73.97634151|40.77579376683666,-73.97620573639871",8.72,1531150200,138,17.03,"40.76590936,-73.97634151","40.77579376683666,-73.97620573639871",1332,8.0
928,"40.76669671,-73.99061728|40.75724567911726,-73.97805914282799",9.23,1531152000,111,17.55,"40.76669671,-73.99061728","40.75724567911726,-73.97805914282799",1791,8.0
929,"40.76695317,-73.98169333|40.75513557,-73.98658032",7.22,1531126800,114,9.82,"40.76695317,-73.98169333","40.75513557,-73.98658032",1736,3.0
930,"40.76695317,-73.98169333|40.76068327096592,-73.98452728986742",4.37,1531137600,169,8.78,"40.76695317,-73.98169333","40.76068327096592,-73.98452728986742",1100,4.0
931,"40.76695317,-73.98169333|40.76095756,-73.96724467",6.96,1531137600,122,12.62,"40.76695317,-73.98169333","40.76095756,-73.96724467",1994,6.0
932,"40.76695317,-73.98169333|40.7643971,-73.97371465",3.95,1531130400,157,9.9,"40.76695317,-73.98169333","40.7643971,-73.97371465",817,6.0
933,"40.76695317,-73.98169333|40.771522,-73.99054100000002",5.75,1531148400,104,11.97,"40.76695317,-73.98169333","40.771522,-73.99054100000002",969,6.0
934,"40.76703432309872,-73.95622730255127|40.77140426,-73.9535166",3.12,1531148400,103,7.12,"40.76703432309872,-73.95622730255127","40.77140426,-73.9535166",562,4.0
935,"40.7671,-73.9169858|40.76991760000001,-73.91840570000002",2.78,1531123200,102,6.25,"40.7671,-73.9169858","40.76991760000001,-73.91840570000002",505,3.0
936,"40.76712840349542,-73.96224617958069|40.76500525,-73.95818491",2.27,1531130400,130,5.4,"40.76712840349542,-73.96224617958069","40.76500525,-73.95818491",460,3.0
937,"40.768254,-73.988639|40.76019252,-73.9912551",6.53,1531155600,143,13.92,"40.768254,-73.988639","40.76019252,-73.9912551",1125,7.0
938,"40.76915505,-73.98191841|40.7643971,-73.97371465",5.02,1531130400,151,11.18,"40.76915505,-73.98191841","40.7643971,-73.97371465",967,6.0
939,"40.76915505,-73.98191841|40.770513,-73.988038",3.77,1531148400,194,8.2,"40.76915505,-73.98191841","40.770513,-73.988038",639,4.0
940,"40.76915505,-73.98191841|40.771522,-73.99054100000002",4.58,1531148400,222,11.08,"40.76915505,-73.98191841","40.771522,-73.99054100000002",890,7.0
941,"40.76915505,-73.98191841|40.77163851,-73.98261428",1.81,1531152000,140,4.3,"40.76915505,-73.98191841","40.77163851,-73.98261428",302,2.0
942,"40.76915505,-73.98191841|40.7734066,-73.97782542",3.95,1531148400,149,11.7,"40.76915505,-73.98191841","40.7734066,-73.97782542",920,8.0
943,"40.76915505,-73.98191841|40.77452835,-73.98753759",4.68,1531155600,154,11.67,"40.76915505,-73.98191841","40.77452835,-73.98753759",937,7.0
944,"40.76915505,-73.98191841|40.77492513,-73.98266566",3.57,1531152000,156,8.2,"40.76915505,-73.98191841","40.77492513,-73.98266566",1073,5.0
945,"40.76915505,-73.98191841|40.77579376683666,-73.97620573639871",5.2,1531153800,158,12.48,"40.76915505,-73.98191841","40.77579376683666,-73.97620573639871",983,7.0
946,"40.76915505,-73.98191841|40.7770575,-73.97898475",6.24,1531155600,148,11.2,"40.76915505,-73.98191841","40.7770575,-73.97898475",1788,5.0
947,"40.76915505,-73.98191841|40.77748046,-73.98288594",5.15,1531155600,107,9.33,"40.76915505,-73.98191841","40.77748046,-73.98288594",1631,4.0
948,"40.76915505,-73.98191841|40.779668090073116,-73.98093044757842",6.35,1531155600,173,8.9,"40.76915505,-73.98191841","40.779668090073116,-73.98093044757842",1604,3.0
949,"40.76915505,-73.98191841|40.7829391,-73.9786517",9.09,1531155600,102,11.8,"40.76915505,-73.98191841","40.7829391,-73.9786517",2320,3.0
950,"40.76991760000001,-73.91840570000002|40.7713615,-73.9246145",3.72,1531155600,117,7.82,"40.76991760000001,-73.91840570000002","40.7713615,-73.9246145",642,4.0
951,"40.7713615,-73.9246145|40.76991760000001,-73.91840570000002",3.05,1531126800,101,7.95,"40.7713615,-73.9246145","40.76991760000001,-73.91840570000002",642,5.0
952,"40.77140426,-73.9535166|40.77801203,-73.95407149",5.62,1531148400,149,13.37,"40.77140426,-73.9535166","40.77801203,-73.95407149",1024,8.0
953,"40.771522,-73.99054100000002|40.76695317,-73.98169333",5.75,1531146600,108,13.2,"40.771522,-73.99054100000002","40.76695317,-73.98169333",969,7.0
954,"40.771522,-73.99054100000002|40.770513,-73.988038",1.96,1531159200,168,3.9,"40.771522,-73.99054100000002","40.770513,-73.988038",251,2.0
955,"40.77163851,-73.98261428|40.76019252,-73.9912551",8.08,1531152000,116,14.65,"40.77163851,-73.98261428","40.76019252,-73.9912551",2319,7.0
956,"40.77163851,-73.98261428|40.76915505,-73.98191841",1.9,1531148400,293,4.35,"40.77163851,-73.98261428","40.76915505,-73.98191841",302,2.0
957,"40.77282817,-73.96685276|40.77579376683666,-73.97620573639871",5.2,1531148400,120,13.17,"40.77282817,-73.96685276","40.77579376683666,-73.97620573639871",1067,8.0
958,"40.7734066,-73.97782542|40.7643971,-73.97371465",6.19,1531123200,210,16.23,"40.7734066,-73.97782542","40.7643971,-73.97371465",1337,10.0
959,"40.7734066,-73.97782542|40.76590936,-73.97634151",4.8,1531126800,177,13.62,"40.7734066,-73.97782542","40.76590936,-73.97634151",1095,9.0
960,"40.7734066,-73.97782542|40.78472675,-73.96961715",6.92,1531155600,122,17.9,"40.7734066,-73.97782542","40.78472675,-73.96961715",1449,11.0
961,"40.77452835,-73.98753759|40.77748046,-73.98288594",3.72,1531148400,114,9.42,"40.77452835,-73.98753759","40.77748046,-73.98288594",726,6.0
962,"40.774591,-73.918544|40.7711528,-73.9170074",2.72,1531126800,110,6.8,"40.774591,-73.918544","40.7711528,-73.9170074",554,4.0
963,"40.7746671,-73.98470567|40.77492513,-73.98266566",1.54,1531144800,116,3.13,"40.7746671,-73.98470567","40.77492513,-73.98266566",230,2.0
964,"40.7747878,-73.91255509999998|40.7787185,-73.9145645",3.54,1531159200,138,7.87,"40.7747878,-73.91255509999998","40.7787185,-73.9145645",658,4.0
965,"40.7747878,-73.91255509999998|40.78145,-73.9183302",5.32,1531159200,107,13.1,"40.7747878,-73.91255509999998","40.78145,-73.9183302",1088,8.0
966,"40.77492513,-73.98266566|40.76915505,-73.98191841",3.55,1531150200,154,5.93,"40.77492513,-73.98266566","40.76915505,-73.98191841",888,2.0
967,"40.77492513,-73.98266566|40.7734066,-73.97782542",3.4,1531148400,117,9.42,"40.77492513,-73.98266566","40.7734066,-73.97782542",714,6.0
968,"40.77536905,-73.94803392|40.77801203,-73.95407149",3.14,1531134000,210,7.7,"40.77536905,-73.94803392","40.77801203,-73.95407149",587,5.0
969,"40.77565541,-73.95068615|40.77536905,-73.94803392",1.97,1531159200,115,3.62,"40.77565541,-73.95068615","40.77536905,-73.94803392",290,2.0
970,"40.77579376683666,-73.97620573639871|40.7643971,-73.97371465",7.18,1531123200,122,18.67,"40.77579376683666,-73.97620573639871","40.7643971,-73.97371465",1507,11.0
971,"40.77579376683666,-73.97620573639871|40.76590936,-73.97634151",6.02,1531134000,199,16.22,"40.77579376683666,-73.97620573639871","40.76590936,-73.97634151",1331,10.0
972,"40.77579376683666,-73.97620573639871|40.76915505,-73.98191841",6.22,1531155600,164,12.22,"40.77579376683666,-73.97620573639871","40.76915505,-73.98191841",983,6.0
973,"40.77579376683666,-73.97620573639871|40.7734066,-73.97782542",1.85,1531144800,211,3.72,"40.77579376683666,-73.97620573639871","40.7734066,-73.97782542",311,2.0
974,"40.77579376683666,-73.97620573639871|40.7770575,-73.97898475",2.07,1531126800,155,4.38,"40.77579376683666,-73.97620573639871","40.7770575,-73.97898475",357,2.0
975,"40.77579376683666,-73.97620573639871|40.77896784,-73.97374737",2.27,1531155600,149,4.92,"40.77579376683666,-73.97620573639871","40.77896784,-73.97374737",409,3.0
976,"40.77579376683666,-73.97620573639871|40.78472675,-73.96961715",5.32,1531152000,122,8.38,"40.77579376683666,-73.97620573639871","40.78472675,-73.96961715",1156,3.0
977,"40.7767,-73.927631|40.76991760000001,-73.91840570000002",5.92,1531123200,125,14.98,"40.7767,-73.927631","40.76991760000001,-73.91840570000002",1174,9.0
978,"40.7770575,-73.97898475|40.7643971,-73.97371465",8.28,1531123200,183,19.58,"40.7770575,-73.97898475","40.7643971,-73.97371465",2460,11.0
979,"40.7770575,-73.97898475|40.76590936,-73.97634151",7.08,1531126800,103,15.88,"40.7770575,-73.97898475","40.76590936,-73.97634151",2165,9.0
980,"40.7770575,-73.97898475|40.76695317,-73.98169333",7.27,1531130400,177,6.83,"40.7770575,-73.97898475","40.76695317,-73.98169333",1318,-0.0
981,"40.7770575,-73.97898475|40.76915505,-73.98191841",5.1,1531137600,209,9.3,"40.7770575,-73.97898475","40.76915505,-73.98191841",1603,4.0
982,"40.7770575,-73.97898475|40.77163851,-73.98261428",3.52,1531141200,193,9.3,"40.7770575,-73.97898475","40.77163851,-73.98261428",763,6.0
983,"40.7770575,-73.97898475|40.7734066,-73.97782542",2.83,1531144800,115,7.4,"40.7770575,-73.97898475","40.7734066,-73.97782542",597,5.0
984,"40.7770575,-73.97898475|40.77579376683666,-73.97620573639871",1.88,1531137600,260,4.55,"40.7770575,-73.97898475","40.77579376683666,-73.97620573639871",357,3.0
985,"40.7770575,-73.97898475|40.7785669,-73.97754961",1.23,1531123200,115,3.08,"40.7770575,-73.97898475","40.7785669,-73.97754961",239,2.0
986,"40.7770575,-73.97898475|40.78524672,-73.97667321",6.75,1531144800,105,11.92,"40.7770575,-73.97898475","40.78524672,-73.97667321",1399,5.0
987,"40.77748046,-73.98288594|40.76915505,-73.98191841",5.18,1531155600,108,7.67,"40.77748046,-73.98288594","40.76915505,-73.98191841",1446,2.0
988,"40.77748046,-73.98288594|40.77452835,-73.98753759",3.7,1531152000,147,8.62,"40.77748046,-73.98288594","40.77452835,-73.98753759",726,5.0
989,"40.77748046,-73.98288594|40.777507027547976,-73.98888587951659",3.03,1531155600,116,8.9,"40.77748046,-73.98288594","40.777507027547976,-73.98888587951659",730,6.0
990,"40.77801203,-73.95407149|40.77140426,-73.9535166",4.9,1531155600,119,12.42,"40.77801203,-73.95407149","40.77140426,-73.9535166",1024,8.0
991,"40.77801203,-73.95407149|40.7724607,-73.9468208",5.52,1531155600,104,12.95,"40.77801203,-73.95407149","40.7724607,-73.9468208",1074,7.0
992,"40.77801203,-73.95407149|40.77536905,-73.94803392",3.77,1531155600,173,7.2,"40.77801203,-73.95407149","40.77536905,-73.94803392",587,3.0
993,"40.7785669,-73.97754961|40.7770575,-73.97898475",1.3,1531119600,155,3.05,"40.7785669,-73.97754961","40.7770575,-73.97898475",239,2.0
994,"40.7787185,-73.9145645|40.7747878,-73.91255509999998",3.05,1531123200,131,8.3,"40.7787185,-73.9145645","40.7747878,-73.91255509999998",658,5.0
995,"40.77896784,-73.97374737|40.76590936,-73.97634151",8.45,1531130400,113,15.23,"40.77896784,-73.97374737","40.76590936,-73.97634151",2622,7.0
996,"40.779668090073116,-73.98093044757842|40.7770575,-73.97898475",3.42,1531144800,112,6.0,"40.779668090073116,-73.98093044757842","40.7770575,-73.97898475",448,3.0
997,"40.779668090073116,-73.98093044757842|40.7801839724239,-73.97728532552719",2.68,1531159200,106,5.58,"40.779668090073116,-73.98093044757842","40.7801839724239,-73.97728532552719",434,3.0
998,"40.779668090073116,-73.98093044757842|40.7829391,-73.9786517",2.5,1531155600,198,5.1,"40.779668090073116,-73.98093044757842","40.7829391,-73.9786517",411,3.0
999,"40.779668090073116,-73.98093044757842|40.78499979,-73.97283406",6.55,1531159200,123,13.73,"40.779668090073116,-73.98093044757842","40.78499979,-73.97283406",2034,7.0
1000,"40.779668090073116,-73.98093044757842|40.78524672,-73.97667321",4.02,1531159200,222,9.77,"40.779668090073116,-73.98093044757842","40.78524672,-73.97667321",1217,6.0
1001,"40.779668090073116,-73.98093044757842|40.7867947,-73.977112",5.52,1531155600,149,8.83,"40.779668090073116,-73.98093044757842","40.7867947,-73.977112",1668,3.0
1002,"40.7801839724239,-73.97728532552719|40.77896784,-73.97374737",2.31,1531148400,120,4.48,"40.7801839724239,-73.97728532552719","40.77896784,-73.97374737",339,2.0
1003,"40.78145,-73.9183302|40.7747878,-73.91255509999998",5.33,1531123200,126,13.93,"40.78145,-73.9183302","40.7747878,-73.91255509999998",1088,9.0
1004,"40.78275,-73.97137|40.78472675,-73.96961715",1.63,1531141200,224,3.67,"40.78275,-73.97137","40.78472675,-73.96961715",273,2.0
1005,"40.7839636,-73.94716729999998|40.7869946,-73.94164802",3.62,1531159200,325,9.9,"40.7839636,-73.94716729999998","40.7869946,-73.94164802",773,6.0
1006,"40.78472675,-73.96961715|40.7643971,-73.97371465",10.84,1531119600,158,28.42,"40.78472675,-73.96961715","40.7643971,-73.97371465",4189,18.0
1007,"40.78472675,-73.96961715|40.76590936,-73.97634151",9.55,1531126800,104,24.72,"40.78472675,-73.96961715","40.76590936,-73.97634151",3894,15.0
1008,"40.78472675,-73.96961715|40.78499979,-73.97283406",1.82,1531144800,148,4.0,"40.78472675,-73.96961715","40.78499979,-73.97283406",343,2.0
1009,"40.78499979,-73.97283406|40.7770575,-73.97898475",5.47,1531152000,186,7.98,"40.78499979,-73.97283406","40.7770575,-73.97898475",1074,3.0
1010,"40.78499979,-73.97283406|40.78472675,-73.96961715",2.01,1531144800,216,4.6,"40.78499979,-73.97283406","40.78472675,-73.96961715",343,3.0
1011,"40.78524672,-73.97667321|40.7770575,-73.97898475",6.3,1531137600,127,11.9,"40.78524672,-73.97667321","40.7770575,-73.97898475",1418,6.0
1012,"40.78524672,-73.97667321|40.7919557,-73.968087",7.17,1531152000,119,16.48,"40.78524672,-73.97667321","40.7919557,-73.968087",1275,9.0
1013,"40.7867947,-73.977112|40.779668090073116,-73.98093044757842",5.27,1531144800,103,8.95,"40.7867947,-73.977112","40.779668090073116,-73.98093044757842",1688,4.0
1014,"40.7869946,-73.94164802|40.7839636,-73.94716729999998",3.72,1531130400,350,10.07,"40.7869946,-73.94164802","40.7839636,-73.94716729999998",773,6.0
1015,"40.7869946,-73.94164802|40.79030510000001,-73.94755757",3.85,1531126800,137,8.78,"40.7869946,-73.94164802","40.79030510000001,-73.94755757",678,5.0
1016,"40.7882213,-73.97041561|40.7770575,-73.97898475",7.42,1531134000,130,7.95,"40.7882213,-73.97041561","40.7770575,-73.97898475",1495,1.0
1017,"40.7892105,-73.94370784|40.7839636,-73.94716729999998",3.04,1531132200,234,8.28,"40.7892105,-73.94370784","40.7839636,-73.94716729999998",652,5.0
1018,"40.79030510000001,-73.94755757|40.7869946,-73.94164802",3.62,1531159200,102,8.55,"40.79030510000001,-73.94755757","40.7869946,-73.94164802",678,5.0
1019,"40.7919557,-73.968087|40.78499979,-73.97283406",4.61,1531152000,148,10.95,"40.7919557,-73.968087","40.78499979,-73.97283406",897,6.0
1020,"40.7923272,-73.9383|40.7839636,-73.94716729999998",6.67,1531123200,110,8.25,"40.7923272,-73.9383","40.7839636,-73.94716729999998",1385,2.0
1021,"40.801694,-73.957145|40.7987859,-73.9523",2.75,1531123200,171,7.63,"40.801694,-73.957145","40.7987859,-73.9523",622,5.0
1022,"40.805159,-73.95469200000002|40.809725,-73.953149",2.6,1531141200,117,3.85,"40.805159,-73.95469200000002","40.809725,-73.953149",874,1.0
1023,"40.809725,-73.953149|40.801694,-73.957145",5.05,1531152000,118,9.98,"40.809725,-73.953149","40.801694,-73.957145",1300,5.0
1024,"40.809725,-73.953149|40.805159,-73.95469200000002",3.06,1531155600,152,3.95,"40.809725,-73.953149","40.805159,-73.95469200000002",874,1.0
